uid,groundtruth_index,expert_label
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-HDRepair-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-Arja-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-SketchFix-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-Nopol2015-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-SOFix-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-SimFix-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-JGenProg2015-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-Elixir-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-ssFix-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-DynaMoth-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-jKali-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-FixMiner-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-SimFix-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-kPAR-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-jMutRepair-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,wangicse-defects4j-Math-50-AVATAR-patch1,type-3
wangicse-defects4j-Math-50-TBar-patch1,defects4j-Math-50-developer,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-542,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-572,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-508,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-530,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-514,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-534,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-581,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-556,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-595,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-553,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-563,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-592,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-591,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-559,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-544,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-607,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-567,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-601,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-569,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-551,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-568,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-549,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-554,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-573,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-546,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-598,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-600,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Arja-566,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-24,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-32,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-29,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-28,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-Kali-DifferentFragPatches-0,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-53,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-63,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-60,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-50,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-59,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-52,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-49,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-51,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-58,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-61,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-57,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,dl4pc2-defects4j-Math-80-RSRepair-48,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-RSRepair-A-Patch_9_7,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-FixMiner-Patch_4341_2826,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-SimFix-Patch_1091_1091,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-kPAR-Patch_4341_2826,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-DynaMoth-Patch_1_1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-AVATAR-Patch_1243_193,type-1
aprenfl-defects4j-Math-80-TBar-Patch_931_596,aprenfl-defects4j-Math-80-Nopol-Patch_1_1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,defectrepairing-defects4j-Math-80-Nopol2017-Patch172,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,defectrepairing-defects4j-Math-80-jGenprog-Patch59,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch11,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch9,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch8,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch12,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch2,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch14,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch6,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch13,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch3,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch10,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch7,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch15,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch4,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Arja-patch5,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Jaid-patch3,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Jaid-patch1,
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Jaid-patch2,
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-SequenceR-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-SimFix-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-Elixir-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch6,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch3,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch2,type-2
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch7,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch8,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch9,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch5,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch4,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch10,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-CapGen-patch1,
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-SOFix-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,drr-defects4j-Math-80-ssFix-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-FixMiner-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-Kali-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-RSRepair-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-SimFix-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-kPAR-patch1,not-clone
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-jMutRepair-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-DynaMoth-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-jKali-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-AVATAR-patch1,type-1
aprenfl-defects4j-Math-80-TBar-Patch_931_596,wangicse-defects4j-Math-80-Nopol-patch1,type-3
aprenfl-defects4j-Math-80-TBar-Patch_931_596,defects4j-Math-80-developer,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-542,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-572,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-508,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-530,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-514,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-DifferentFragPatches-534,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-581,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-556,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-595,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-553,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-563,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-592,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-591,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-559,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-544,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-607,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-567,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-601,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-569,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-551,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-568,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-549,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-554,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-573,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-546,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-598,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-600,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Arja-566,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-24,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-32,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-29,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-DifferentFragPatches-28,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-Kali-DifferentFragPatches-0,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-53,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-63,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-60,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-50,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-59,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-52,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-49,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-51,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-58,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-61,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-57,type-3
wangicse-defects4j-Math-80-TBar-patch1,dl4pc2-defects4j-Math-80-RSRepair-48,type-3
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-RSRepair-A-Patch_9_7,type-3
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-FixMiner-Patch_4341_2826,not-clone
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-SimFix-Patch_1091_1091,type-3
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-kPAR-Patch_4341_2826,not-clone
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-DynaMoth-Patch_1_1,type-3
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-AVATAR-Patch_1243_193,type-1
wangicse-defects4j-Math-80-TBar-patch1,aprenfl-defects4j-Math-80-Nopol-Patch_1_1,type-3
wangicse-defects4j-Math-80-TBar-patch1,defectrepairing-defects4j-Math-80-Nopol2017-Patch172,type-3
wangicse-defects4j-Math-80-TBar-patch1,defectrepairing-defects4j-Math-80-jGenprog-Patch59,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch11,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch9,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch8,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch12,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch2,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch14,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch6,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch13,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch3,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch10,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch7,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch15,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch4,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Arja-patch5,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Jaid-patch3,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Jaid-patch1,
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Jaid-patch2,
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-SequenceR-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-SimFix-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-Elixir-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch6,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch3,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch2,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch7,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch8,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch9,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch5,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch4,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch10,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-CapGen-patch1,
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-SOFix-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,drr-defects4j-Math-80-ssFix-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-FixMiner-patch1,not-clone
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-Kali-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-RSRepair-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-SimFix-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-kPAR-patch1,not-clone
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-jMutRepair-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-DynaMoth-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-jKali-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-AVATAR-patch1,type-1
wangicse-defects4j-Math-80-TBar-patch1,wangicse-defects4j-Math-80-Nopol-patch1,type-3
wangicse-defects4j-Math-80-TBar-patch1,defects4j-Math-80-developer,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-12,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-53,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-24,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-37,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-63,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-46,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-13,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-8,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-30,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-45,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-66,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-47,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-25,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-16,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-44,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-15,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-60,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-10,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-80,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-22,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-50,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-71,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-17,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-6,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-69,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-1,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-20,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-4,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-73,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-42,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-65,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-31,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-11,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-64,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-14,type-3
